,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
42,-30386.82902832225,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29791.002900443666,-30456.634177305343,-30311.207246672573,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30162.417406195702,-30539.088967165022,-30254.138699365478,-30165.60080118762,-30516.40654143763,-30506.14291142431,-30412.211308136266,-30147.325731399185,-29938.941917257078,-30313.49227861329,-30414.991811822394,-30023.97820267849,-29908.427457672482,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30242.45807008201
43,-30386.82902832225,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29791.002900443666,-30456.634177305343,-30311.207246672573,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30162.417406195702,-30539.088967165022,-30254.138699365478,-30165.60080118762,-30516.40654143763,-30506.14291142431,-30412.211308136266,-30179.471897731484,-29938.941917257078,-30313.49227861329,-30414.991811822394,-30023.97820267849,-29908.427457672482,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30242.45807008201
44,-30386.82902832225,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29814.844188188774,-30456.634177305343,-30311.207246672573,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30191.996096512637,-30539.088967165022,-30254.138699365478,-30165.60080118762,-30516.40654143763,-30506.14291142431,-30412.211308136266,-30179.471897731484,-29938.941917257078,-30313.49227861329,-30414.991811822394,-30082.600574456817,-29961.06136002283,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30242.45807008201
45,-30386.82902832225,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29814.844188188774,-30456.634177305343,-30330.66205871376,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30254.138699365478,-30165.60080118762,-30516.40654143763,-30536.771443179547,-30412.211308136266,-30179.471897731484,-29938.941917257078,-30313.49227861329,-30414.991811822394,-30082.600574456817,-29961.06136002283,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30242.45807008201
46,-30396.497140535117,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29814.844188188774,-30456.634177305343,-30330.66205871376,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30546.234630203886,-30412.211308136266,-30179.471897731484,-29938.941917257078,-30313.49227861329,-30414.991811822394,-30082.600574456817,-29961.06136002283,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30242.45807008201
47,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29814.844188188774,-30456.634177305343,-30330.66205871376,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30546.234630203886,-30412.211308136266,-30179.471897731484,-29945.679489989685,-30313.49227861329,-30457.23462091238,-30082.600574456817,-29961.06136002283,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30277.40044464918
48,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30204.729495772044,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30546.234630203886,-30412.211308136266,-30179.471897731484,-29975.089055617496,-30313.49227861329,-30457.23462091238,-30082.600574456817,-29961.06136002283,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.015642966482,-30277.40044464918
49,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30546.234630203886,-30412.211308136266,-30179.471897731484,-29992.435566773092,-30313.49227861329,-30457.23462091238,-30098.06669466233,-29961.06136002283,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29844.834479243313,-30277.40044464918
50,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-29992.435566773092,-30313.49227861329,-30457.23462091238,-30098.06669466233,-29981.49933283642,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
51,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30131.956287596593,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30210.2272920776,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-29992.435566773092,-30313.49227861329,-30457.23462091238,-30098.06669466233,-29981.49933283642,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
52,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30231.453413015894,-30541.844639536164,-30261.728854663095,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30043.1827117945,-30313.49227861329,-30457.23462091238,-30098.06669466233,-29981.49933283642,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
53,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30231.453413015894,-30615.59748587473,-30263.102665208775,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30043.1827117945,-30313.49227861329,-30463.706063374775,-30098.06669466233,-29985.83362830869,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
54,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29821.28224348234,-30456.634177305343,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30263.102665208775,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30054.35522908819,-30383.438352155434,-30463.706063374775,-30142.51906010142,-29992.5372307727,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
55,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29821.28224348234,-30472.894281551024,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30263.102665208775,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30139.67150323186,-30383.438352155434,-30463.706063374775,-30142.51906010142,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
56,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29910.922764131396,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30507.277794375266,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30263.102665208775,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30154.225277214708,-30383.438352155434,-30463.706063374775,-30142.51906010142,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
57,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29994.808196550075,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30515.038380166578,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30263.102665208775,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30154.225277214708,-30383.438352155434,-30463.706063374775,-30142.51906010142,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
58,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-29994.808196550075,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30515.038380166578,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30166.125931878993,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
59,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30515.038380166578,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30166.125931878993,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
60,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30523.540813737458,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30166.125931878993,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
61,-30404.30949875851,-30507.32873198158,-29853.924589209608,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30523.540813737458,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30188.62739918679,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30277.40044464918
62,-30404.30949875851,-30527.78108423583,-29853.924589209608,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30329.317501201986,-30538.11844007484,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30188.62739918679,-30120.17615861012,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30292.431096738517
63,-30404.30949875851,-30527.78108423583,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30338.09036692474,-30538.11844007484,-30475.441505649313,-30241.21862383673,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30216.406329778056,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30292.431096738517
64,-30408.052403197056,-30528.205135691474,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30338.09036692474,-30538.11844007484,-30475.441505649313,-30273.958862985965,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30216.406329778056,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30292.431096738517
65,-30408.052403197056,-30528.205135691474,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30006.24518479564,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30338.09036692474,-30538.11844007484,-30475.441505649313,-30273.958862985965,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30412.211308136266,-30179.471897731484,-30323.710606329765,-30383.438352155434,-30463.706063374775,-30216.406329778056,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30292.431096738517
66,-30408.052403197056,-30528.205135691474,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30115.38716152379,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30338.09036692474,-30538.11844007484,-30475.441505649313,-30273.958862985965,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30516.40654143763,-30565.855352800474,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30216.406329778056,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30292.431096738517
67,-30408.052403197056,-30528.205135691474,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30115.38716152379,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30381.743207727588,-30538.11844007484,-30475.441505649313,-30316.493736534783,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30522.413957439414,-30565.855352800474,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30233.139141468462,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30299.741614772953
68,-30408.052403197056,-30528.205135691474,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30115.38716152379,-30499.96115972125,-30330.66205871376,-30287.550902205578,-30381.743207727588,-30538.11844007484,-30475.441505649313,-30322.825174290167,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30522.413957439414,-30565.855352800474,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30233.139141468462,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30299.741614772953
69,-30408.052403197056,-30530.033454957556,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30124.79004454387,-30499.96115972125,-30330.66205871376,-30385.08628160406,-30381.743207727588,-30538.11844007484,-30475.441505649313,-30322.825174290167,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30522.413957439414,-30565.855352800474,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30233.139141468462,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30299.741614772953
70,-30408.052403197056,-30530.033454957556,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30124.79004454387,-30499.96115972125,-30330.66205871376,-30385.08628160406,-30381.743207727588,-30538.11844007484,-30475.441505649313,-30322.825174290167,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30543.399304139337,-30565.855352800474,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30303.624659911737,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30314.567682808025
71,-30408.052403197056,-30530.033454957556,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30124.79004454387,-30499.96115972125,-30330.66205871376,-30385.08628160406,-30403.84106294936,-30538.11844007484,-30475.441505649313,-30339.901348276817,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30543.399304139337,-30565.855352800474,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30303.624659911737,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30338.692184631655
72,-30408.052403197056,-30530.033454957556,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30124.79004454387,-30499.96115972125,-30330.66205871376,-30385.08628160406,-30408.974043148355,-30538.11844007484,-30475.441505649313,-30339.901348276817,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30543.399304139337,-30566.730305660705,-30500.43981311321,-30179.471897731484,-30348.22093677482,-30383.438352155434,-30463.706063374775,-30303.624659911737,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30338.692184631655
73,-30408.052403197056,-30536.64713805814,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30124.79004454387,-30499.96115972125,-30330.66205871376,-30385.08628160406,-30424.64762660864,-30538.11844007484,-30475.441505649313,-30339.901348276817,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30543.399304139337,-30566.730305660705,-30500.43981311321,-30179.471897731484,-30405.574599892956,-30383.438352155434,-30463.706063374775,-30303.624659911737,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30338.692184631655
74,-30408.052403197056,-30536.64713805814,-29873.461313602395,-30335.251673380117,-30144.881708262183,-30124.79004454387,-30499.96115972125,-30330.66205871376,-30385.08628160406,-30425.91425377485,-30538.11844007484,-30475.441505649313,-30339.901348276817,-30615.59748587473,-30302.629301207482,-30165.60080118762,-30543.399304139337,-30566.730305660705,-30500.43981311321,-30179.471897731484,-30427.015831738507,-30383.438352155434,-30463.706063374775,-30303.624659911737,-30187.84579312775,-30441.461022425072,-30526.861822551946,-30567.361103848307,-29863.630912938548,-30338.692184631655
